3000	11750	250
2.0	5.0	0.5
7	g	r	i	z	J	H	K
 4.00	  3750	r	 0.5820	-0.2788	 0.9066	-0.3396
 4.00	  3750	i	 0.8039	-0.6759	 1.0672	-0.3912
 4.00	  3750	z	 0.7459	-0.2862	 0.4577	-0.1755
 4.00	  3750	J	 0.8546	-0.5308	 0.4489	-0.1300
 4.00	  3750	H	 1.0681	-0.8729	 0.6913	-0.2288
 4.00	  3750	K	 0.9953	-0.9152	 0.7125	-0.2283
 4.50	  3750	g	 0.5129	 0.4549	-0.1050	 0.0149
 4.50	  3750	r	 0.4286	 0.5978	-0.1660	-0.0211
 4.50	  3750	i	 0.6793	-0.0475	 0.3097	-0.1651
 4.50	  3750	z	 0.7279	 0.0924	-0.1445	 0.0444
 4.50	  3750	J	 1.0471	-0.8184	 0.5357	-0.1416
 4.50	  3750	H	 1.2759	-1.4987	 1.2043	-0.3847
 4.50	  3750	K	 1.1491	-1.4081	 1.1306	-0.3606
 5.00	  3750	g	 0.5053	 0.7507	-0.5664	 0.1716
 5.00	  3750	r	 0.3655	 1.1458	-0.9791	 0.2894
 5.00	  3750	i	 0.6088	 0.3986	-0.3223	 0.0728
 5.00	  3750	z	 0.7648	 0.2273	-0.4723	 0.1899
 5.00	  3750	J	 1.2148	-1.1642	 0.7776	-0.2134
 5.00	  3750	H	 1.3765	-1.8375	 1.4916	-0.4793
 5.00	  3750	K	 1.2168	-1.6658	 1.3610	-0.4388
 2.00	  4000	g	 0.5273	-0.6776	 1.2609	-0.1762
 2.00	  4000	r	 0.8496	-1.0920	 1.7289	-0.5559
 2.00	  4000	i	 1.0608	-1.3512	 1.7837	-0.6130
 2.00	  4000	z	 1.0124	-1.2500	 1.6086	-0.5770
 2.00	  4000	J	 0.6182	-0.3039	 0.6327	-0.2760
 2.00	  4000	H	 0.8259	 0.0039	-0.2235	 0.0902
 2.00	  4000	K	 0.8178	-0.2508	 0.0372	 0.0023
 2.50	  4000	g	 0.5787	-0.7739	 1.3277	-0.1943
 2.50	  4000	r	 0.8109	-1.0308	 1.6790	-0.5372
 2.50	  4000	i	 0.9929	-1.2548	 1.7199	-0.5935
 2.50	  4000	z	 0.9410	-1.1045	 1.4698	-0.5273
 2.50	  4000	J	 0.6005	-0.2811	 0.6121	-0.2678
 2.50	  4000	H	 0.8197	 0.0109	-0.2224	 0.0866
 2.50	  4000	K	 0.7987	-0.2168	 0.0113	 0.0099
 3.00	  4000	g	 0.6114	-0.8188	 1.3348	-0.1908
 3.00	  4000	r	 0.7706	-0.9770	 1.6424	-0.5243
 3.00	  4000	i	 0.9352	-1.1852	 1.6801	-0.5811
 3.00	  4000	z	 0.8768	-0.9788	 1.3551	-0.4877
 3.00	  4000	J	 0.5800	-0.2367	 0.5580	-0.2442
 3.00	  4000	H	 0.8149	 0.0154	-0.2220	 0.0845
 3.00	  4000	K	 0.7853	-0.1946	-0.0055	 0.0150
 3.50	  4000	g	 0.6354	-0.8396	 1.3295	-0.1949
 3.50	  4000	r	 0.7357	-0.9413	 1.6334	-0.5268
 3.50	  4000	i	 0.8895	-1.1415	 1.6662	-0.5800
 3.50	  4000	z	 0.8209	-0.8712	 1.2608	-0.4575
 3.50	  4000	J	 0.5680	-0.2086	 0.5236	-0.2315
 3.50	  4000	H	 0.8175	 0.0097	-0.2235	 0.0869
 3.50	  4000	K	 0.7803	-0.1818	-0.0227	 0.0222
 4.00	  4000	g	 0.6010	-0.6001	 1.0649	-0.1516
 4.00	  4000	r	 0.6389	-0.5903	 1.2427	-0.4094
 4.00	  4000	i	 0.7931	-0.8367	 1.3336	-0.4765
 4.00	  4000	z	 0.7320	-0.5503	 0.8789	-0.3244
 4.00	  4000	J	 0.5842	-0.1339	 0.3342	-0.1407
 4.00	  4000	H	 0.8886	-0.2432	 0.0491	-0.0116
 4.00	  4000	K	 0.8486	-0.4111	 0.2161	-0.0624
 4.50	  4000	g	 0.5250	 0.0003	 0.4193	-0.0572
 4.50	  4000	r	 0.4959	 0.2615	 0.1536	-0.0585
 4.50	  4000	i	 0.6510	-0.1034	 0.4004	-0.1634
 4.50	  4000	z	 0.6683	-0.0193	 0.0979	-0.0317
 4.50	  4000	J	 0.7382	-0.2476	 0.1761	-0.0358
 4.50	  4000	H	 1.0645	-0.8634	 0.6712	-0.2216
 4.50	  4000	K	 0.9999	-0.9302	 0.7220	-0.2310
 5.00	  4000	g	 0.5500	 0.3800	-0.1040	 0.0441
 5.00	  4000	r	 0.5237	 0.7197	-0.6159	 0.2093
 5.00	  4000	i	 0.6500	 0.3137	-0.2836	 0.0876
 5.00	  4000	z	 0.7714	 0.0541	-0.2244	 0.1049
 5.00	  4000	J	 0.9703	-0.6457	 0.3761	-0.0840
 5.00	  4000	H	 1.2436	-1.4283	 1.1516	-0.3685
 5.00	  4000	K	 1.1295	-1.3582	 1.0874	-0.3446
 2.00	  4250	g	 0.4853	-0.5775	 1.3482	-0.3297
 2.00	  4250	r	 0.8184	-1.0227	 1.7196	-0.6134
 2.00	  4250	i	 1.0866	-1.4544	 1.9119	-0.6902
 2.00	  4250	z	 0.9889	-1.2133	 1.5917	-0.5928
 2.00	  4250	J	 0.6540	-0.3170	 0.6094	-0.2771
 2.00	  4250	H	 0.8383	-0.0464	-0.2142	 0.0971
 2.00	  4250	K	 0.8099	-0.2595	 0.0228	 0.0138
 2.50	  4250	g	 0.5597	-0.7608	 1.5246	-0.3882
 2.50	  4250	r	 0.8145	-1.0199	 1.7100	-0.6046
 2.50	  4250	i	 1.0335	-1.3423	 1.8043	-0.6506
 2.50	  4250	z	 0.9423	-1.1162	 1.4913	-0.5527
 2.50	  4250	J	 0.6326	-0.2964	 0.6028	-0.2756
 2.50	  4250	H	 0.8233	-0.0142	-0.2356	 0.1003
 2.50	  4250	K	 0.7937	-0.2353	 0.0136	 0.0131
 3.00	  4250	g	 0.6068	-0.8676	 1.6062	-0.4071
 3.00	  4250	r	 0.7926	-0.9733	 1.6579	-0.5814
 3.00	  4250	i	 0.9706	-1.2060	 1.6740	-0.6035
 3.00	  4250	z	 0.8928	-1.0098	 1.3849	-0.5129
 3.00	  4250	J	 0.6113	-0.2657	 0.5778	-0.2656
 3.00	  4250	H	 0.8123	 0.0066	-0.2465	 0.1006
 3.00	  4250	K	 0.7810	-0.2181	 0.0107	 0.0101
 3.50	  4250	g	 0.6390	-0.9386	 1.6514	-0.4156
 3.50	  4250	r	 0.7617	-0.9139	 1.6035	-0.5615
 3.50	  4250	i	 0.9060	-1.0746	 1.5560	-0.5628
 3.50	  4250	z	 0.8422	-0.9026	 1.2809	-0.4751
 3.50	  4250	J	 0.5895	-0.2302	 0.5483	-0.2554
 3.50	  4250	H	 0.8060	 0.0214	-0.2576	 0.1026
 3.50	  4250	K	 0.7660	-0.1820	-0.0235	 0.0219
 4.00	  4250	g	 0.6598	-0.9752	 1.6632	-0.4182
 4.00	  4250	r	 0.7189	-0.8313	 1.5397	-0.5455
 4.00	  4250	i	 0.8380	-0.9436	 1.4511	-0.5325
 4.00	  4250	z	 0.7861	-0.7835	 1.1738	-0.4412
 4.00	  4250	J	 0.5555	-0.1462	 0.4580	-0.2217
 4.00	  4250	H	 0.8072	 0.0271	-0.2749	 0.1121
 4.00	  4250	K	 0.7622	-0.1634	-0.0502	 0.0329
 4.50	  4250	g	 0.6114	-0.7020	 1.3218	-0.3187
 4.50	  4250	r	 0.6156	-0.4261	 1.0484	-0.3727
 4.50	  4250	i	 0.7241	-0.5581	 1.0064	-0.3776
 4.50	  4250	z	 0.6940	-0.4450	 0.7624	-0.2915
 4.50	  4250	J	 0.5497	-0.0259	 0.2297	-0.1162
 4.50	  4250	H	 0.8847	-0.2346	 0.0099	 0.0070
 4.50	  4250	K	 0.8357	-0.3922	 0.1793	-0.0451
 5.00	  4250	g	 0.5161	-0.0290	 0.4856	-0.0856
 5.00	  4250	r	 0.5341	 0.2748	 0.0347	 0.0007
 5.00	  4250	i	 0.6321	 0.0784	 0.0981	-0.0351
 5.00	  4250	z	 0.6601	 0.0036	 0.0481	-0.0070
 5.00	  4250	J	 0.6950	-0.1325	 0.0682	-0.0017
 5.00	  4250	H	 1.0636	-0.8625	 0.6641	-0.2215
 5.00	  4250	K	 0.9997	-0.9357	 0.7244	-0.2320
 2.00	  4500	g	 0.4671	-0.4587	 1.3054	-0.4000
 2.00	  4500	r	 0.7140	-0.7333	 1.4534	-0.5654
 2.00	  4500	i	 0.9336	-1.1311	 1.6314	-0.6237
 2.00	  4500	z	 0.9025	-1.0008	 1.3827	-0.5376
 2.00	  4500	J	 0.6619	-0.2682	 0.4971	-0.2358
 2.00	  4500	H	 0.8400	-0.0944	-0.1973	 0.1003
 2.00	  4500	K	 0.7931	-0.2676	 0.0176	 0.0201
 2.50	  4500	g	 0.5383	-0.6596	 1.5292	-0.4842
 2.50	  4500	r	 0.7228	-0.7787	 1.5030	-0.5789
 2.50	  4500	i	 0.9003	-1.0688	 1.5688	-0.5972
 2.50	  4500	z	 0.8673	-0.9417	 1.3265	-0.5135
 2.50	  4500	J	 0.6386	-0.2560	 0.5144	-0.2468
 2.50	  4500	H	 0.8126	-0.0293	-0.2493	 0.1135
 2.50	  4500	K	 0.7763	-0.2497	 0.0259	 0.0094
 3.00	  4500	g	 0.5863	-0.7962	 1.6712	-0.5330
 3.00	  4500	r	 0.7173	-0.7819	 1.5074	-0.5771
 3.00	  4500	i	 0.8655	-0.9983	 1.5002	-0.5708
 3.00	  4500	z	 0.8302	-0.8694	 1.2541	-0.4840
 3.00	  4500	J	 0.6124	-0.2209	 0.4950	-0.2413
 3.00	  4500	H	 0.7958	 0.0085	-0.2755	 0.1183
 3.00	  4500	K	 0.7595	-0.2201	 0.0104	 0.0109
 3.50	  4500	g	 0.6210	-0.8961	 1.7654	-0.5612
 3.50	  4500	r	 0.7077	-0.7736	 1.5004	-0.5718
 3.50	  4500	i	 0.8322	-0.9277	 1.4302	-0.5438
 3.50	  4500	z	 0.8002	-0.8138	 1.2025	-0.4645
 3.50	  4500	J	 0.5927	-0.1977	 0.4857	-0.2396
 3.50	  4500	H	 0.7842	 0.0337	-0.2905	 0.1196
 3.50	  4500	K	 0.7444	-0.1890	-0.0122	 0.0168
 4.00	  4500	g	 0.6478	-0.9727	 1.8323	-0.5806
 4.00	  4500	r	 0.6964	-0.7665	 1.5077	-0.5780
 4.00	  4500	i	 0.8021	-0.8714	 1.3870	-0.5317
 4.00	  4500	z	 0.7726	-0.7662	 1.1661	-0.4540
 4.00	  4500	J	 0.5699	-0.1585	 0.4574	-0.2321
 4.00	  4500	H	 0.7767	 0.0611	-0.3230	 0.1322
 4.00	  4500	K	 0.7279	-0.1377	-0.0701	 0.0393
 4.50	  4500	g	 0.6656	-1.0202	 1.8641	-0.5881
 4.50	  4500	r	 0.6725	-0.7186	 1.4701	-0.5689
 4.50	  4500	i	 0.7640	-0.7900	 1.3181	-0.5116
 4.50	  4500	z	 0.7374	-0.6905	 1.0974	-0.4316
 4.50	  4500	J	 0.5427	-0.0928	 0.3900	-0.2075
 4.50	  4500	H	 0.7776	 0.0693	-0.3384	 0.1390
 4.50	  4500	K	 0.7232	-0.1158	-0.0993	 0.0513
 5.00	  4500	g	 0.6091	-0.7543	 1.5168	-0.4650
 5.00	  4500	r	 0.5818	-0.3515	 1.0124	-0.3994
 5.00	  4500	i	 0.6661	-0.4337	 0.8929	-0.3568
 5.00	  4500	z	 0.6475	-0.3605	 0.6941	-0.2801
 5.00	  4500	J	 0.5261	 0.0435	 0.1608	-0.1039
 5.00	  4500	H	 0.8570	-0.1727	-0.0857	 0.0483
 5.00	  4500	K	 0.7972	-0.3264	 0.1065	-0.0181
 2.00	  4750	g	 0.4569	-0.3513	 1.2166	-0.4235
 2.00	  4750	r	 0.6701	-0.5532	 1.2531	-0.5251
 2.00	  4750	i	 0.8510	-0.9151	 1.4247	-0.5778
 2.00	  4750	z	 0.8607	-0.8887	 1.2640	-0.5122
 2.00	  4750	J	 0.6486	-0.1992	 0.3672	-0.1839
 2.00	  4750	H	 0.8333	-0.1369	-0.1748	 0.0994
 2.00	  4750	K	 0.7630	-0.2522	-0.0073	 0.0336
 2.50	  4750	g	 0.5237	-0.5394	 1.4445	-0.5198
 2.50	  4750	r	 0.6867	-0.6269	 1.3465	-0.5604
 2.50	  4750	i	 0.8320	-0.8954	 1.4115	-0.5704
 2.50	  4750	z	 0.8360	-0.8559	 1.2405	-0.5022
 2.50	  4750	J	 0.6298	-0.1875	 0.3856	-0.1974
 2.50	  4750	H	 0.8002	-0.0442	-0.2673	 0.1311
 2.50	  4750	K	 0.7390	-0.2076	-0.0319	 0.0358
 3.00	  4750	g	 0.5676	-0.6769	 1.6098	-0.5862
 3.00	  4750	r	 0.6828	-0.6440	 1.3752	-0.5696
 3.00	  4750	i	 0.8019	-0.8426	 1.3636	-0.5511
 3.00	  4750	z	 0.7999	-0.7887	 1.1784	-0.4776
 3.00	  4750	J	 0.6052	-0.1554	 0.3755	-0.1977
 3.00	  4750	H	 0.7828	-0.0005	-0.2975	 0.1355
 3.00	  4750	K	 0.7232	-0.1808	-0.0404	 0.0331
 3.50	  4750	g	 0.5948	-0.7719	 1.7178	-0.6247
 3.50	  4750	r	 0.6690	-0.6318	 1.3677	-0.5634
 3.50	  4750	i	 0.7679	-0.7723	 1.2915	-0.5211
 3.50	  4750	z	 0.7671	-0.7287	 1.1230	-0.4556
 3.50	  4750	J	 0.5817	-0.1237	 0.3622	-0.1956
 3.50	  4750	H	 0.7670	 0.0316	-0.3133	 0.1356
 3.50	  4750	K	 0.7119	-0.1653	-0.0401	 0.0289
 4.00	  4750	g	 0.6111	-0.8355	 1.7900	-0.6510
 4.00	  4750	r	 0.6557	-0.6235	 1.3761	-0.5699
 4.00	  4750	i	 0.7419	-0.7275	 1.2581	-0.5113
 4.00	  4750	z	 0.7412	-0.6885	 1.0955	-0.4476
 4.00	  4750	J	 0.5572	-0.0831	 0.3372	-0.1903
 4.00	  4750	H	 0.7561	 0.0660	-0.3479	 0.1473
 4.00	  4750	K	 0.6952	-0.1192	-0.0856	 0.0448
 4.50	  4750	g	 0.6272	-0.8987	 1.8536	-0.6704
 4.50	  4750	r	 0.6399	-0.6048	 1.3699	-0.5698
 4.50	  4750	i	 0.7150	-0.6749	 1.2136	-0.4965
 4.50	  4750	z	 0.7139	-0.6376	 1.0524	-0.4327
 4.50	  4750	J	 0.5342	-0.0402	 0.3044	-0.1804
 4.50	  4750	H	 0.7490	 0.0888	-0.3683	 0.1529
 4.50	  4750	K	 0.6833	-0.0816	-0.1252	 0.0592
 5.00	  4750	g	 0.6364	-0.9344	 1.8827	-0.6779
 5.00	  4750	r	 0.6217	-0.5716	 1.3502	-0.5682
 5.00	  4750	i	 0.6914	-0.6270	 1.1782	-0.4887
 5.00	  4750	z	 0.6879	-0.5821	 1.0036	-0.4174
 5.00	  4750	J	 0.5120	 0.0145	 0.2504	-0.1617
 5.00	  4750	H	 0.7497	 0.1015	-0.3900	 0.1621
 5.00	  4750	K	 0.6778	-0.0553	-0.1602	 0.0736
 2.00	  5000	g	 0.3848	-0.0565	 0.8858	-0.3388
 2.00	  5000	r	 0.5926	-0.2520	 0.8820	-0.4060
 2.00	  5000	i	 0.7726	-0.6585	 1.1364	-0.4937
 2.00	  5000	z	 0.7803	-0.6612	 1.0101	-0.4337
 2.00	  5000	J	 0.5821	 0.0151	 0.0712	-0.0642
 2.00	  5000	H	 0.8368	-0.1973	-0.1419	 0.0973
 2.00	  5000	K	 0.7271	-0.2009	-0.0855	 0.0712
 2.50	  5000	g	 0.4659	-0.2873	 1.1730	-0.4638
 2.50	  5000	r	 0.6346	-0.4081	 1.0831	-0.4882
 2.50	  5000	i	 0.7815	-0.7287	 1.2338	-0.5309
 2.50	  5000	z	 0.7867	-0.7187	 1.0938	-0.4672
 2.50	  5000	J	 0.5807	-0.0220	 0.1480	-0.1021
 2.50	  5000	H	 0.7947	-0.0803	-0.2587	 0.1376
 2.50	  5000	K	 0.6921	-0.1308	-0.1320	 0.0797
 3.00	  5000	g	 0.5240	-0.4648	 1.3947	-0.5582
 3.00	  5000	r	 0.6541	-0.4954	 1.1989	-0.5342
 3.00	  5000	i	 0.7746	-0.7433	 1.2622	-0.5404
 3.00	  5000	z	 0.7767	-0.7199	 1.1063	-0.4708
 3.00	  5000	J	 0.5762	-0.0421	 0.1983	-0.1274
 3.00	  5000	H	 0.7673	-0.0098	-0.3181	 0.1536
 3.00	  5000	K	 0.6747	-0.1037	-0.1377	 0.0752
 3.50	  5000	g	 0.5592	-0.5849	 1.5447	-0.6193
 3.50	  5000	r	 0.6542	-0.5236	 1.2417	-0.5491
 3.50	  5000	i	 0.7534	-0.7096	 1.2306	-0.5250
 3.50	  5000	z	 0.7539	-0.6804	 1.0695	-0.4541
 3.50	  5000	J	 0.5677	-0.0474	 0.2277	-0.1431
 3.50	  5000	H	 0.7478	 0.0325	-0.3417	 0.1553
 3.50	  5000	K	 0.6717	-0.1197	-0.0928	 0.0506
 4.00	  5000	g	 0.5755	-0.6522	 1.6293	-0.6524
 4.00	  5000	r	 0.6390	-0.5064	 1.2351	-0.5464
 4.00	  5000	i	 0.7267	-0.6598	 1.1863	-0.5075
 4.00	  5000	z	 0.7270	-0.6308	 1.0270	-0.4380
 4.00	  5000	J	 0.5489	-0.0166	 0.2117	-0.1400
 4.00	  5000	H	 0.7402	 0.0510	-0.3487	 0.1534
 4.00	  5000	K	 0.6599	-0.0905	-0.1150	 0.0566
 4.50	  5000	g	 0.5858	-0.7060	 1.6944	-0.6754
 4.50	  5000	r	 0.6233	-0.4909	 1.2347	-0.5480
 4.50	  5000	i	 0.7012	-0.6131	 1.1474	-0.4933
 4.50	  5000	z	 0.7021	-0.5875	 0.9936	-0.4264
 4.50	  5000	J	 0.5292	 0.0166	 0.1936	-0.1369
 4.50	  5000	H	 0.7322	 0.0739	-0.3634	 0.1552
 4.50	  5000	K	 0.6493	-0.0593	-0.1443	 0.0667
 5.00	  5000	g	 0.5953	-0.7591	 1.7640	-0.7044
 5.00	  5000	r	 0.6058	-0.4656	 1.2282	-0.5519
 5.00	  5000	i	 0.6755	-0.5612	 1.1067	-0.4821
 5.00	  5000	z	 0.6779	-0.5421	 0.9600	-0.4173
 5.00	  5000	J	 0.5048	 0.0746	 0.1402	-0.1192
 5.00	  5000	H	 0.7299	 0.0942	-0.3885	 0.1639
 5.00	  5000	K	 0.6420	-0.0274	-0.1813	 0.0800
 2.00	  5250	g	 0.2768	 0.3744	 0.3477	-0.1497
 2.00	  5250	r	 0.4795	 0.1851	 0.3054	-0.1845
 2.00	  5250	i	 0.6521	-0.2383	 0.6065	-0.2953
 2.00	  5250	z	 0.6690	-0.3049	 0.5699	-0.2689
 2.00	  5250	J	 0.5337	 0.2033	-0.2215	 0.0643
 2.00	  5250	H	 0.8684	-0.3470	-0.0032	 0.0538
 2.00	  5250	K	 0.7231	-0.2361	-0.0690	 0.0731
 2.50	  5250	g	 0.3581	 0.1433	 0.6446	-0.2837
 2.50	  5250	r	 0.5305	-0.0151	 0.5812	-0.3052
 2.50	  5250	i	 0.6818	-0.3912	 0.8236	-0.3876
 2.50	  5250	z	 0.6910	-0.4266	 0.7469	-0.3454
 2.50	  5250	J	 0.5196	 0.1932	-0.1632	 0.0293
 2.50	  5250	H	 0.8080	-0.1711	-0.1897	 0.1221
 2.50	  5250	K	 0.6623	-0.0878	-0.2061	 0.1178
 3.00	  5250	g	 0.4232	-0.0541	 0.9009	-0.3990
 3.00	  5250	r	 0.5702	-0.1686	 0.7863	-0.3924
 3.00	  5250	i	 0.6991	-0.4844	 0.9531	-0.4405
 3.00	  5250	z	 0.7044	-0.5016	 0.8525	-0.3890
 3.00	  5250	J	 0.5196	 0.1562	-0.0882	-0.0082
 3.00	  5250	H	 0.7694	-0.0652	-0.2922	 0.1561
 3.00	  5250	K	 0.6330	-0.0292	-0.2439	 0.1245
 3.50	  5250	g	 0.4830	-0.2555	 1.1614	-0.5110
 3.50	  5250	r	 0.6001	-0.2915	 0.9479	-0.4574
 3.50	  5250	i	 0.7093	-0.5486	 1.0402	-0.4729
 3.50	  5250	z	 0.7129	-0.5550	 0.9253	-0.4162
 3.50	  5250	J	 0.5264	 0.1014	 0.0066	-0.0528
 3.50	  5250	H	 0.7341	 0.0231	-0.3635	 0.1743
 3.50	  5250	K	 0.6201	-0.0239	-0.2133	 0.1020
 4.00	  5250	g	 0.5236	-0.4001	 1.3432	-0.5845
 4.00	  5250	r	 0.6125	-0.3549	 1.0330	-0.4892
 4.00	  5250	i	 0.7056	-0.5629	 1.0641	-0.4788
 4.00	  5250	z	 0.7069	-0.5578	 0.9353	-0.4172
 4.00	  5250	J	 0.5292	 0.0679	 0.0678	-0.0810
 4.00	  5250	H	 0.7183	 0.0562	-0.3745	 0.1702
 4.00	  5250	K	 0.6168	-0.0323	-0.1800	 0.0827
 4.50	  5250	g	 0.5371	-0.4581	 1.4198	-0.6161
 4.50	  5250	r	 0.6033	-0.3476	 1.0392	-0.4937
 4.50	  5250	i	 0.6865	-0.5258	 1.0323	-0.4667
 4.50	  5250	z	 0.6887	-0.5218	 0.9050	-0.4058
 4.50	  5250	J	 0.5206	 0.0805	 0.0685	-0.0846
 4.50	  5250	H	 0.7150	 0.0668	-0.3755	 0.1669
 4.50	  5250	K	 0.6154	-0.0271	-0.1789	 0.0801
 5.00	  5250	g	 0.5425	-0.4961	 1.4775	-0.6425
 5.00	  5250	r	 0.5856	-0.3160	 1.0225	-0.4921
 5.00	  5250	i	 0.6631	-0.4778	 0.9943	-0.4552
 5.00	  5250	z	 0.6668	-0.4771	 0.8697	-0.3949
 5.00	  5250	J	 0.5016	 0.1290	 0.0236	-0.0694
 5.00	  5250	H	 0.7148	 0.0786	-0.3869	 0.1694
 5.00	  5250	K	 0.6092	 0.0038	-0.2171	 0.0954
 2.00	  5500	g	 0.1938	 0.7634	-0.1915	 0.0607
 2.00	  5500	r	 0.3942	 0.5796	-0.2739	 0.0587
 2.00	  5500	i	 0.5456	 0.1816	 0.0219	-0.0552
 2.00	  5500	z	 0.5772	 0.0394	 0.0944	-0.0731
 2.00	  5500	J	 0.5335	 0.2655	-0.3894	 0.1510
